model_name,feature,outcome_score,stage_score,non_null_share,combined_score,league,rank,selected
gbdt,home_win_rate_ewm,0.16846736335458887,0.1639166472104065,1.0,0.2758381898782311,NBA,40,0
gbdt,home_days_into_season,0.05151687270736918,0.49503542005643186,1.0,0.2747792697271203,NBA,42,0
gbdt,home_days_into_season_spline,0.05151687270736918,0.49503542005643186,1.0,0.2747792697271203,NBA,43,0
gbdt,away_days_into_season,0.04980103122494079,0.4992056799033737,1.0,0.2745230191911216,NBA,44,0
gbdt,away_days_into_season_spline,0.04980103122494079,0.4992056799033737,1.0,0.2745230191911216,NBA,45,0
gbdt,away_ewm_shot_volume_share,0.15692498634750884,0.18684728827103372,1.0,0.2723215372423706,NBA,46,0
gbdt,away_r5_possession_proxy,0.05189240140759294,0.4812972345351812,1.0,0.27034643349490634,NBA,48,0
gbdt,away_ewm_scoring_efficiency_proxy,0.058299118590717,0.4620682815453796,1.0,0.2700230171315998,NBA,49,0
gbdt,home_r5_field_goal_attempts_against,0.06336439699408543,0.4453733225870569,1.0,0.26924505989955533,NBA,51,0
gbdt,home_games_played_prior,0.0527285234810651,0.47230568060684475,1.0,0.26803551169346074,NBA,52,0
gbdt,home_r14_field_goal_attempts_against,0.07035764310252994,0.410155825367685,1.0,0.2639121819812197,NBA,53,0
gbdt,away_r5_scoring_efficiency_proxy,0.05816728611596666,0.4446560828226864,1.0,0.2637969151039069,NBA,54,0
gbdt,home_r5_scoring_efficiency_proxy,0.0641237823414073,0.42763142239096685,1.0,0.26379478017824565,NBA,55,0
gbdt,away_ewm_field_goal_attempts_for,0.019876796010971504,0.4533858400675042,1.0,0.22856184003459795,NBA,60,0
gbdt,home_ewm_possession_proxy,0.004503936028710241,0.4752431592141896,1.0,0.22083904175367658,NBA,63,0
gbdt,away_r5_points_for,0.0838502193203673,0.1919994261051805,1.0,0.20105001845718046,NBA,70,0
gbdt,discipline_foul_margin_diff,0.08355059242463579,0.17099502399572616,1.0,0.19339885082313996,NBA,72,0
gbdt,diff_foul_margin,0.08180820713880418,0.1723284948581428,1.0,0.19212318033915415,NBA,73,0
gbdt,home_r5_points_for,0.06892918268008318,0.20634639391581644,1.0,0.19115042055061893,NBA,74,0
gbdt,home_ewm_foul_margin,0.08588559785783119,0.11736045936439182,1.0,0.17696175863536834,NBA,75,0
gbdt,home_roster_depth_index,0.09071286966961545,0.10046178431847967,1.0,0.1758744941810833,NBA,76,0
gbdt,home_r5_foul_margin,0.0939463263897849,0.08308594897675203,1.0,0.1730264085316481,NBA,77,0
gbdt,home_r14_foul_margin,0.08892477991365187,0.09180306592389964,1.0,0.17105585298701675,NBA,78,0
gbdt,home_post_all_star_break,0.02429538961068637,0.23162453280697065,1.0,0.15536397609312608,NBA,79,0
gbdt,home_post_trade_deadline,0.02429538961068637,0.23162453280697065,1.0,0.15536397609312608,NBA,80,0
gbdt,away_post_all_star_break,0.02429538961068637,0.23162453280697065,1.0,0.15536397609312608,NBA,81,0
gbdt,away_post_trade_deadline,0.02429538961068637,0.23162453280697065,1.0,0.15536397609312608,NBA,82,0
gbdt,away_r5_free_throw_pressure,0.05185948215607856,0.1453977357001359,1.0,0.15274868965112612,NBA,83,0
gbdt,away_r14_foul_margin,0.04240383705550979,0.15789433791585944,1.0,0.1476668553260606,NBA,84,0
gbdt,home_b2b,0.061181959198621884,0.08950651438352346,1.0,0.14250923923285508,NBA,85,0
gbdt,away_ewm_foul_margin,0.042632037570961345,0.11769399461710274,1.0,0.1338249356869473,NBA,86,0
gbdt,away_b2b,0.05404064132839601,0.07694792021019024,1.0,0.13097241340196258,NBA,87,0
gbdt,home_r5_free_throw_pressure,0.03372680337775158,0.1317371218323816,1.0,0.12983479601908515,NBA,88,0
gbdt,home_r14_free_throw_pressure,0.03373973557128276,0.12656363002575388,1.0,0.1280370060802966,NBA,89,0
gbdt,home_ewm_free_throw_pressure,0.024392592530488998,0.12108092180627666,1.0,0.11677091516268583,NBA,90,0
gbdt,home_local_start_mismatch,0.03702822711699745,0.07067094942604986,1.0,0.1117630594161149,NBA,91,0
gbdt,away_local_start_mismatch,0.041564797743222644,0.05108757625191612,1.0,0.10944544943139328,NBA,92,0
gbdt,away_r14_free_throw_pressure,0.022241474809642062,0.10488888006108661,1.0,0.10895258283102238,NBA,93,0
gbdt,home_3in4,0.029411846779461483,0.05398436659301547,1.0,0.0983063750870169,NBA,94,0
gbdt,away_r5_foul_margin,0.003665993488050697,0.12474033445101908,1.0,0.09732511054590737,NBA,95,0
gbdt,discipline_free_throw_pressure_diff,0.01556832282816934,0.0881567194625804,1.0,0.09642317464007248,NBA,96,0
gbdt,away_rest_days,0.030904472871267893,0.04266020206400349,1.0,0.09583554359366911,NBA,97,0
gbdt,away_ewm_free_throw_pressure,0.0007949890139139733,0.12450351131085477,1.0,0.09437121797271314,NBA,98,0
gbdt,away_3in4,0.02717555374243807,0.048456428275905974,1.0,0.09413530363900516,NBA,99,0
gbdt,home_rest_days,0.013573239527218957,0.08309699306877061,1.0,0.09265718710128867,NBA,100,0
gbdt,diff_scoring_efficiency,0.008619640970992925,0.0950184740475199,1.0,0.09187610688762489,NBA,101,0
gbdt,home_is_home,0.0,0.0,1.0,0.05,NBA,103,0
gbdt,home_shot_profile_proxy_used,0.0,0.0,1.0,0.05,NBA,104,0
gbdt,home_availability_uncertainty,0.0,0.0,1.0,0.05,NBA,105,0
gbdt,home_absence_load_proxy,0.0,0.0,1.0,0.05,NBA,106,0
gbdt,home_availability_reliability,0.0,0.0,1.0,0.05,NBA,107,0
gbdt,away_is_home,0.0,0.0,1.0,0.05,NBA,108,0
gbdt,away_shot_profile_proxy_used,0.0,0.0,1.0,0.05,NBA,109,0
gbdt,away_availability_uncertainty,0.0,0.0,1.0,0.05,NBA,110,0
gbdt,away_absence_load_proxy,0.0,0.0,1.0,0.05,NBA,111,0
gbdt,away_availability_reliability,0.0,0.0,1.0,0.05,NBA,112,0
gbdt,diff_availability_uncertainty,0.0,0.0,1.0,0.05,NBA,113,0
gbdt,diff_availability_reliability,0.0,0.0,1.0,0.05,NBA,114,0
gbdt,availability_stress_diff,0.0,0.0,1.0,0.05,NBA,115,0
gbdt,home_4in6,0.0,0.0,1.0,0.05,NBA,116,0
gbdt,home_travel_miles,0.0,0.0,1.0,0.05,NBA,117,0
gbdt,home_tz_change,0.0,0.0,1.0,0.05,NBA,118,0
gbdt,away_4in6,0.0,0.0,1.0,0.05,NBA,119,0
gbdt,away_travel_miles,0.0,0.0,1.0,0.05,NBA,120,0
gbdt,away_tz_change,0.0,0.0,1.0,0.05,NBA,121,0
gbdt,fallback_shot_profile_proxy_used,0.0,0.0,1.0,0.05,NBA,123,0
gbdt,fallback_availability_proxy_used,0.0,0.0,1.0,0.05,NBA,124,0
