aggregate_id,as_of_utc,model_name,window_label,start_date,end_date,n_games,log_loss,brier,accuracy,auc,ece,mce,calibration_alpha,calibration_beta,created_at_utc
116,2026-03-04T05:23:27+00:00,elo_baseline,cumulative,2025-10-23,2026-03-03,1750,0.6847912288763928,0.2458843772287526,0.5565714285714286,0.5645964978465214,0.011122762197643691,0.2923128188968628,0.023315203510933868,0.9947494880497187,2026-03-04T05:23:27+00:00
120,2026-03-04T05:23:27+00:00,elo_baseline,90d,2025-12-03,2026-03-03,1142,0.6809861692899967,0.24400908187746484,0.5726795096322241,0.5856396063960639,0.0232021925893663,0.2923128188968628,0.00827269064495703,1.1361692434551571,2026-03-04T05:23:27+00:00
117,2026-03-04T05:23:27+00:00,elo_baseline,7d,2026-02-25,2026-03-03,106,0.6510271320238739,0.2292724853042952,0.6981132075471698,0.682608695652174,0.13103141507405475,0.1428558802963633,0.12347138112891382,1.4639222733647652,2026-03-04T05:23:27+00:00
119,2026-03-04T05:23:27+00:00,elo_baseline,60d,2026-01-02,2026-03-03,704,0.6722389596984818,0.239657061596965,0.6107954545454546,0.6333787775505567,0.05755365480855132,0.29782373603751344,0.03196429871962597,1.4973823030714253,2026-03-04T05:23:27+00:00
118,2026-03-04T05:23:27+00:00,elo_baseline,30d,2026-02-01,2026-03-03,240,0.6521139865502749,0.2298272700546817,0.6583333333333333,0.7125603864734299,0.10306687201250508,0.239340667916635,0.07707991927054124,2.1312848442515056,2026-03-04T05:23:27+00:00
111,2026-03-04T05:23:27+00:00,dynamic_rating,cumulative,2025-10-23,2026-03-03,1750,0.7353757672793587,0.26666911386635705,0.5382857142857143,0.5537557504689449,0.11874704773155947,0.3096386469057969,0.08307631157610282,0.22850055816704867,2026-03-04T05:23:27+00:00
115,2026-03-04T05:23:27+00:00,dynamic_rating,90d,2025-12-03,2026-03-03,1142,0.7206947683966587,0.26016494716078553,0.5569176882661997,0.5790713407134072,0.10666623312499661,0.29636181914018855,0.06753129574161061,0.3216129740931049,2026-03-04T05:23:27+00:00
112,2026-03-04T05:23:27+00:00,dynamic_rating,7d,2026-02-25,2026-03-03,106,0.7176659341176889,0.2564520710604485,0.6226415094339622,0.6028985507246376,0.1759269867431603,0.8391482152218703,0.23019692727016222,0.33292582595518816,2026-03-04T05:23:27+00:00
114,2026-03-04T05:23:27+00:00,dynamic_rating,60d,2026-01-02,2026-03-03,704,0.7135620936101754,0.2566746546243493,0.5625,0.5896874087058136,0.10252651374308074,0.3675313239854575,0.1134291463843064,0.3571519455921188,2026-03-04T05:23:27+00:00
113,2026-03-04T05:23:27+00:00,dynamic_rating,30d,2026-02-01,2026-03-03,240,0.6631367342073402,0.23452430137360034,0.6083333333333333,0.6474850809889173,0.056646393752562724,0.5143378076638007,0.22526509946158407,0.6049862849734101,2026-03-04T05:23:27+00:00
106,2026-03-04T05:23:27+00:00,bayes_goals,cumulative,2025-10-23,2026-03-03,1750,0.6859879190371452,0.2465008608914286,0.5371428571428571,0.5568523583472182,0.030114742857142846,0.27173333333333327,0.03334414250676085,0.7887284623403918,2026-03-04T05:23:27+00:00
110,2026-03-04T05:23:27+00:00,bayes_goals,90d,2025-12-03,2026-03-03,1142,0.6846969957907476,0.24585587222416813,0.5306479859894921,0.5638683886838868,0.03739124343257443,0.06857999999999986,0.021537319956019884,0.8964221122509867,2026-03-04T05:23:27+00:00
107,2026-03-04T05:23:27+00:00,bayes_goals,7d,2026-02-25,2026-03-03,106,0.6712359955488435,0.2392006633962264,0.6226415094339622,0.5840579710144927,0.09469811320754723,0.347,0.16939052490670817,0.91758411520652,2026-03-04T05:23:27+00:00
109,2026-03-04T05:23:27+00:00,bayes_goals,60d,2026-01-02,2026-03-03,704,0.6769564982499847,0.24199323988636365,0.5625,0.6004317200636219,0.014105113636363579,0.06479999999999997,0.030607003624750734,1.3056994429575874,2026-03-04T05:23:27+00:00
108,2026-03-04T05:23:27+00:00,bayes_goals,30d,2026-02-01,2026-03-03,240,0.6654424743578505,0.2363216746666667,0.6,0.6388178459789714,0.04943333333333334,0.06982857142857146,0.13253816140904165,1.601400671426427,2026-03-04T05:23:27+00:00
101,2026-03-04T05:23:27+00:00,bayes_bt_state_space,cumulative,2025-10-23,2026-03-03,1750,0.7284734449375745,0.26275882106216797,0.5097142857142857,0.4998952078552191,0.05663378334648224,0.4752140231859489,0.10674634629387875,-0.008050815188400083,2026-03-04T05:23:27+00:00
105,2026-03-04T05:23:27+00:00,bayes_bt_state_space,90d,2025-12-03,2026-03-03,1142,0.7434853764949021,0.26770577081804886,0.5166374781085814,0.5037761377613776,0.06860993344930588,0.4752140231859489,0.10217471255185612,0.0014803631363330162,2026-03-04T05:23:27+00:00
102,2026-03-04T05:23:27+00:00,bayes_bt_state_space,7d,2026-02-25,2026-03-03,106,1.0790814625977854,0.36907808317106594,0.4528301886792453,0.5768115942028986,0.3501837681069424,0.46780594219330385,0.6665105642513368,0.2542192443474607,2026-03-04T05:23:27+00:00
104,2026-03-04T05:23:27+00:00,bayes_bt_state_space,60d,2026-01-02,2026-03-03,704,0.7754969746110515,0.27906223693024446,0.5056818181818182,0.5082935696432629,0.11680673976672144,0.4752140231859489,0.1595387267700344,0.030729505235787553,2026-03-04T05:23:27+00:00
103,2026-03-04T05:23:27+00:00,bayes_bt_state_space,30d,2026-02-01,2026-03-03,240,0.9185288090012307,0.3281588934011779,0.43333333333333335,0.5129298096050015,0.2592359260836081,0.45063404326150625,0.3788738679870448,0.08584428848049636,2026-03-04T05:23:27+00:00
96,2026-03-04T05:11:52+00:00,two_stage,cumulative,2025-10-23,2026-03-03,1750,0.6838378492145435,0.11194822250235799,0.864,0.9264175757385227,0.09650750412439765,0.33148321730895586,0.1843027493990755,0.26826989536297685,2026-03-04T05:11:52+00:00
100,2026-03-04T05:11:52+00:00,two_stage,90d,2025-12-03,2026-03-03,1142,1.0473454703745504,0.17154657359646538,0.7915936952714536,0.8671525215252153,0.14845379114753593,0.33148321730895586,0.17129086098449384,0.1997050447474913,2026-03-04T05:11:52+00:00
97,2026-03-04T05:11:52+00:00,two_stage,7d,2026-02-25,2026-03-03,106,0.6980643784545418,0.20333157394635082,0.7169811320754716,0.8257246376811594,0.16759962380854657,0.34444583249484273,0.8402854733200043,0.48698341598666317,2026-03-04T05:11:52+00:00
99,2026-03-04T05:11:52+00:00,two_stage,60d,2026-01-02,2026-03-03,704,1.6987238509831242,0.27827544774586543,0.6619318181818182,0.7095952218651606,0.24105259864614254,0.33148321730895586,0.15414656759596154,0.10243662898759576,2026-03-04T05:11:52+00:00
98,2026-03-04T05:11:52+00:00,two_stage,30d,2026-02-01,2026-03-03,240,0.7646188297388501,0.23615217992269968,0.6875,0.7977408354646207,0.19353941450969792,0.5279213927223236,0.7350018955996768,0.3770287178980227,2026-03-04T05:11:52+00:00
91,2026-03-04T05:11:52+00:00,simulation_first,cumulative,2025-10-23,2026-03-03,1750,0.6968137748936516,0.25138691999999996,0.528,0.546430779548765,0.060553959183673484,0.2622380952380952,0.08984819614521519,0.39861623501585164,2026-03-04T05:11:52+00:00
95,2026-03-04T05:11:52+00:00,simulation_first,90d,2025-12-03,2026-03-03,1142,0.6897787803666876,0.24769871567961688,0.5621716287215411,0.576260762607626,0.03382937202902174,0.2622380952380952,0.07747661271727593,0.5126851109225189,2026-03-04T05:11:52+00:00
92,2026-03-04T05:11:52+00:00,simulation_first,7d,2026-02-25,2026-03-03,106,0.6930884940783218,0.24950464998074703,0.6037735849056604,0.5594202898550724,0.0712345013477089,0.2322142857142857,0.2494479455609239,0.382140851462604,2026-03-04T05:11:52+00:00
94,2026-03-04T05:11:52+00:00,simulation_first,60d,2026-01-02,2026-03-03,704,0.6797635724391557,0.2426776184485158,0.5852272727272727,0.6028986918557471,0.03402719155844153,0.2622380952380952,0.11158608303829548,0.6155564428821187,2026-03-04T05:11:52+00:00
93,2026-03-04T05:11:52+00:00,simulation_first,30d,2026-02-01,2026-03-03,240,0.6622907831911554,0.23330130969387755,0.625,0.6518897414038078,0.07538928571428569,0.2622380952380952,0.2799326533265625,0.6850470284945088,2026-03-04T05:11:52+00:00
86,2026-03-04T05:11:52+00:00,rf,cumulative,2025-10-23,2026-03-03,1750,0.06732317175529803,0.007970507382850505,1.0,1.0,0.06277724826206735,0.31574028457729664,0.045547211109991145,3.4423633532592355,2026-03-04T05:11:52+00:00
90,2026-03-04T05:11:52+00:00,rf,90d,2025-12-03,2026-03-03,1142,0.08155063909916736,0.010580592493884381,1.0,1.0,0.07548705846512346,0.31574028457729664,0.005133057589252073,3.393788431739014,2026-03-04T05:11:52+00:00
87,2026-03-04T05:11:52+00:00,rf,7d,2026-02-25,2026-03-03,106,0.08446954120625877,0.0075047412196452765,1.0,1.0,0.0804334569174418,0.1241486108084137,0.2256700133789324,2.01622488849647,2026-03-04T05:11:52+00:00
89,2026-03-04T05:11:52+00:00,rf,60d,2026-01-02,2026-03-03,704,0.11854963845045664,0.01651436414693821,1.0,1.0,0.10906253455736452,0.31574028457729664,-0.008112699152504108,3.3867374689222594,2026-03-04T05:11:52+00:00
88,2026-03-04T05:11:52+00:00,rf,30d,2026-02-01,2026-03-03,240,0.07961680230843467,0.0070274309736766995,1.0,1.0,0.07583194811891535,0.1268639980931865,0.23587175386270134,2.2966678263001388,2026-03-04T05:11:52+00:00
81,2026-03-04T05:11:52+00:00,goals_poisson,cumulative,2025-10-23,2026-03-03,1750,0.6893531987903054,0.2481275397142857,0.5314285714285715,0.5460325693985979,0.035630666666666644,0.3761111111111111,0.07400565598559078,0.6201653881702303,2026-03-04T05:11:52+00:00
85,2026-03-04T05:11:52+00:00,goals_poisson,90d,2025-12-03,2026-03-03,1142,0.6882661859596306,0.2475586206946877,0.542907180385289,0.5583886838868388,0.016025977816695833,0.3761111111111111,0.06805113090085901,0.6601079088380554,2026-03-04T05:11:52+00:00
82,2026-03-04T05:11:52+00:00,goals_poisson,7d,2026-02-25,2026-03-03,106,0.6590402745845774,0.23327630555555556,0.660377358490566,0.6557971014492754,0.10721698113207546,0.3607777777777778,0.18682889706507327,1.3390300371836485,2026-03-04T05:11:52+00:00
84,2026-03-04T05:11:52+00:00,goals_poisson,60d,2026-01-02,2026-03-03,704,0.6779867697341024,0.2423561616161616,0.5880681818181818,0.6228941474340246,0.05258049242424246,0.7038333333333333,0.09322875678722785,1.1165072516551549,2026-03-04T05:11:52+00:00
83,2026-03-04T05:11:52+00:00,goals_poisson,30d,2026-02-01,2026-03-03,240,0.6573864447984741,0.23248481759259262,0.6416666666666667,0.673913043478261,0.08983055555555554,0.3607777777777778,0.13933943424981807,1.875033218311164,2026-03-04T05:11:52+00:00
76,2026-03-04T05:11:52+00:00,glm_logit,cumulative,2025-10-23,2026-03-03,1750,0.6764958715258683,0.10477186055014225,0.8788571428571429,0.9315392918146855,0.09503581935818337,0.35371711590971056,0.23041359075719386,0.26982898869654226,2026-03-04T05:11:52+00:00
80,2026-03-04T05:11:52+00:00,glm_logit,90d,2025-12-03,2026-03-03,1142,1.0360118029938228,0.16054726596212734,0.8143607705779334,0.8797355473554735,0.14628026184960424,0.35371711590971056,0.22135813828864823,0.20519153824176453,2026-03-04T05:11:52+00:00
77,2026-03-04T05:11:52+00:00,glm_logit,7d,2026-02-25,2026-03-03,106,0.603828852990599,0.14377831905637606,0.8490566037735849,0.9014492753623188,0.20749221093159723,0.6011003362758867,0.9966943308672566,0.5116570698868657,2026-03-04T05:11:52+00:00
79,2026-03-04T05:11:52+00:00,glm_logit,60d,2026-01-02,2026-03-03,704,1.6802750468529764,0.26043221117347737,0.6988636363636364,0.7422339078780795,0.2375902740714811,0.35371711590971056,0.19163533598975954,0.11771732001114017,2026-03-04T05:11:52+00:00
78,2026-03-04T05:11:52+00:00,glm_logit,30d,2026-02-01,2026-03-03,240,0.758782340165476,0.20217414472092976,0.7583333333333333,0.8562091503267975,0.20428346691146684,0.5045194516994804,0.846335981639781,0.3578769877497873,2026-03-04T05:11:52+00:00
71,2026-03-04T05:11:52+00:00,gbdt,cumulative,2025-10-23,2026-03-03,1750,4.44805129253283e-06,2.605978541766189e-11,1.0,1.0,4.448038262590655e-06,4.620407703976517e-06,0.004445419550451346,0.829336835436038,2026-03-04T05:11:52+00:00
75,2026-03-04T05:11:52+00:00,gbdt,90d,2025-12-03,2026-03-03,1142,2.9195249102271e-06,9.211382334660434e-12,1.0,1.0,2.919520304490382e-06,3.06491883900739e-06,0.004022987674032941,0.7768075132270787,2026-03-04T05:11:52+00:00
72,2026-03-04T05:11:52+00:00,gbdt,7d,2026-02-25,2026-03-03,106,2.1174747602990937e-06,4.4887955975997455e-12,1.0,1.0,2.1174725159647337e-06,2.19907927712962e-06,0.011974197219858818,0.5934554220545631,2026-03-04T05:11:52+00:00
74,2026-03-04T05:11:52+00:00,gbdt,60d,2026-01-02,2026-03-03,704,2.363350039095243e-06,5.6562702373620295e-12,1.0,1.0,2.363347210944738e-06,2.4638003986785526e-06,0.006121674992638585,0.7294299536340704,2026-03-04T05:11:52+00:00
73,2026-03-04T05:11:52+00:00,gbdt,30d,2026-02-01,2026-03-03,240,2.1161826504980902e-06,4.48329899149931e-12,1.0,1.0,2.1161804088491186e-06,2.199079277129621e-06,0.012674729221477552,0.6494456682342034,2026-03-04T05:11:52+00:00
66,2026-03-04T05:11:52+00:00,elo_baseline,cumulative,2025-10-23,2026-03-03,1750,0.6847912288763928,0.2458843772287526,0.5565714285714286,0.5645964978465214,0.011122762197643691,0.2923128188968628,0.023315203510933868,0.9947494880497187,2026-03-04T05:11:52+00:00
70,2026-03-04T05:11:52+00:00,elo_baseline,90d,2025-12-03,2026-03-03,1142,0.6809861692899967,0.24400908187746484,0.5726795096322241,0.5856396063960639,0.0232021925893663,0.2923128188968628,0.00827269064495703,1.1361692434551571,2026-03-04T05:11:52+00:00
67,2026-03-04T05:11:52+00:00,elo_baseline,7d,2026-02-25,2026-03-03,106,0.6510271320238739,0.2292724853042952,0.6981132075471698,0.682608695652174,0.13103141507405475,0.1428558802963633,0.12347138112891382,1.4639222733647652,2026-03-04T05:11:52+00:00
69,2026-03-04T05:11:52+00:00,elo_baseline,60d,2026-01-02,2026-03-03,704,0.6722389596984818,0.239657061596965,0.6107954545454546,0.6333787775505567,0.05755365480855132,0.29782373603751344,0.03196429871962597,1.4973823030714253,2026-03-04T05:11:52+00:00
68,2026-03-04T05:11:52+00:00,elo_baseline,30d,2026-02-01,2026-03-03,240,0.6521139865502749,0.2298272700546817,0.6583333333333333,0.7125603864734299,0.10306687201250508,0.239340667916635,0.07707991927054124,2.1312848442515056,2026-03-04T05:11:52+00:00
61,2026-03-04T05:11:52+00:00,dynamic_rating,cumulative,2025-10-23,2026-03-03,1750,0.7353757672793587,0.26666911386635705,0.5382857142857143,0.5537557504689449,0.11874704773155947,0.3096386469057969,0.08307631157610282,0.22850055816704867,2026-03-04T05:11:52+00:00
65,2026-03-04T05:11:52+00:00,dynamic_rating,90d,2025-12-03,2026-03-03,1142,0.7206947683966587,0.26016494716078553,0.5569176882661997,0.5790713407134072,0.10666623312499661,0.29636181914018855,0.06753129574161061,0.3216129740931049,2026-03-04T05:11:52+00:00
62,2026-03-04T05:11:52+00:00,dynamic_rating,7d,2026-02-25,2026-03-03,106,0.7176659341176889,0.2564520710604485,0.6226415094339622,0.6028985507246376,0.1759269867431603,0.8391482152218703,0.23019692727016222,0.33292582595518816,2026-03-04T05:11:52+00:00
64,2026-03-04T05:11:52+00:00,dynamic_rating,60d,2026-01-02,2026-03-03,704,0.7135620936101754,0.2566746546243493,0.5625,0.5896874087058136,0.10252651374308074,0.3675313239854575,0.1134291463843064,0.3571519455921188,2026-03-04T05:11:52+00:00
63,2026-03-04T05:11:52+00:00,dynamic_rating,30d,2026-02-01,2026-03-03,240,0.6631367342073402,0.23452430137360034,0.6083333333333333,0.6474850809889173,0.056646393752562724,0.5143378076638007,0.22526509946158407,0.6049862849734101,2026-03-04T05:11:52+00:00
56,2026-03-04T05:11:52+00:00,bayes_goals,cumulative,2025-10-23,2026-03-03,1750,0.6859879190371452,0.2465008608914286,0.5371428571428571,0.5568523583472182,0.030114742857142846,0.27173333333333327,0.03334414250676085,0.7887284623403918,2026-03-04T05:11:52+00:00
60,2026-03-04T05:11:52+00:00,bayes_goals,90d,2025-12-03,2026-03-03,1142,0.6846969957907476,0.24585587222416813,0.5306479859894921,0.5638683886838868,0.03739124343257443,0.06857999999999986,0.021537319956019884,0.8964221122509867,2026-03-04T05:11:52+00:00
57,2026-03-04T05:11:52+00:00,bayes_goals,7d,2026-02-25,2026-03-03,106,0.6712359955488435,0.2392006633962264,0.6226415094339622,0.5840579710144927,0.09469811320754723,0.347,0.16939052490670817,0.91758411520652,2026-03-04T05:11:52+00:00
59,2026-03-04T05:11:52+00:00,bayes_goals,60d,2026-01-02,2026-03-03,704,0.6769564982499847,0.24199323988636365,0.5625,0.6004317200636219,0.014105113636363579,0.06479999999999997,0.030607003624750734,1.3056994429575874,2026-03-04T05:11:52+00:00
58,2026-03-04T05:11:52+00:00,bayes_goals,30d,2026-02-01,2026-03-03,240,0.6654424743578505,0.2363216746666667,0.6,0.6388178459789714,0.04943333333333334,0.06982857142857146,0.13253816140904165,1.601400671426427,2026-03-04T05:11:52+00:00
51,2026-03-04T05:11:52+00:00,bayes_bt_state_space,cumulative,2025-10-23,2026-03-03,1750,0.7284734449375745,0.26275882106216797,0.5097142857142857,0.4998952078552191,0.05663378334648224,0.4752140231859489,0.10674634629387875,-0.008050815188400083,2026-03-04T05:11:52+00:00
55,2026-03-04T05:11:52+00:00,bayes_bt_state_space,90d,2025-12-03,2026-03-03,1142,0.7434853764949021,0.26770577081804886,0.5166374781085814,0.5037761377613776,0.06860993344930588,0.4752140231859489,0.10217471255185612,0.0014803631363330162,2026-03-04T05:11:52+00:00
52,2026-03-04T05:11:52+00:00,bayes_bt_state_space,7d,2026-02-25,2026-03-03,106,1.0790814625977854,0.36907808317106594,0.4528301886792453,0.5768115942028986,0.3501837681069424,0.46780594219330385,0.6665105642513368,0.2542192443474607,2026-03-04T05:11:52+00:00
54,2026-03-04T05:11:52+00:00,bayes_bt_state_space,60d,2026-01-02,2026-03-03,704,0.7754969746110515,0.27906223693024446,0.5056818181818182,0.5082935696432629,0.11680673976672144,0.4752140231859489,0.1595387267700344,0.030729505235787553,2026-03-04T05:11:52+00:00
53,2026-03-04T05:11:52+00:00,bayes_bt_state_space,30d,2026-02-01,2026-03-03,240,0.9185288090012307,0.3281588934011779,0.43333333333333335,0.5129298096050015,0.2592359260836081,0.45063404326150625,0.3788738679870448,0.08584428848049636,2026-03-04T05:11:52+00:00
46,2026-03-04T05:11:34+00:00,two_stage,cumulative,2025-10-23,2026-03-03,875,0.6679378063886305,0.10882123228558573,0.8662857142857143,0.9277562953880977,0.09621995829772062,0.4220382848324742,0.20406697201479215,0.2727467859339178,2026-03-04T05:11:34+00:00
50,2026-03-04T05:11:34+00:00,two_stage,90d,2025-12-03,2026-03-03,571,1.0229802552873062,0.16675477597943353,0.7950963222416813,0.8702214022140221,0.14801315672370163,0.4220382848324742,0.18833010196617972,0.2033438809581586,2026-03-04T05:11:34+00:00
47,2026-03-04T05:11:34+00:00,two_stage,7d,2026-02-25,2026-03-03,53,0.6498471536638651,0.1900686288832124,0.7358490566037735,0.8536231884057971,0.1807314797089439,0.695991873561176,0.9627813894584224,0.5723878331119916,2026-03-04T05:11:34+00:00
49,2026-03-04T05:11:34+00:00,two_stage,60d,2026-01-02,2026-03-03,352,1.6591995955311567,0.27050238967723217,0.6676136363636364,0.7176940305774661,0.24033781980480362,0.4220382848324742,0.16334527107444782,0.10469057470890566,2026-03-04T05:11:34+00:00
