phase,model_name,display_name,params,folds_used,mean_log_loss,mean_brier,mean_accuracy,mean_auc,std_log_loss,std_brier,std_accuracy,std_auc
train_validation_to_test,glm_elastic_net,Elastic Net GLM,c=0.1; l1_ratio=0.5,5,0.6442615381348833,0.225713981153456,0.6462962962962964,0.6868671138482749,0.04128073845858358,0.018065868782811856,0.05689737591013783,0.06336566939132145
train_validation_to_test,glm_elastic_net,Elastic Net GLM,c=0.25; l1_ratio=0.25,5,0.6453089284410021,0.22563444406666305,0.6370370370370371,0.6865777615303246,0.053998320478539696,0.023448216347380754,0.0556788754754552,0.06953309801365419
train_validation_to_test,glm_elastic_net,Elastic Net GLM,c=0.25; l1_ratio=0.1,5,0.6453320989827542,0.22561472616680972,0.6333333333333333,0.6878319899975602,0.05498327391849227,0.023813078532414034,0.05191794729213404,0.07009047427510665
train_validation_to_test,glm_elastic_net,Elastic Net GLM,c=0.25; l1_ratio=0.5,5,0.6457589979594733,0.22587871775769872,0.6462962962962963,0.6877318345845616,0.05170022560897921,0.022533340648955815,0.05598598688085546,0.06932825991688693
train_validation_to_test,glm_elastic_net,Elastic Net GLM,c=0.25; l1_ratio=0.75,5,0.6464148721007232,0.22621869415863333,0.6351851851851852,0.6857590315511056,0.04916797519716833,0.021454902935725086,0.05480980958129162,0.06626906114460449
train_validation_to_test,glm_elastic_net,Elastic Net GLM,c=0.5; l1_ratio=0.25,5,0.6467955436893144,0.22610704831880885,0.6370370370370371,0.6868418087352455,0.05584704813499979,0.024116991123768663,0.05085011191757771,0.06983141659360849
train_validation_to_test,glm_elastic_net,Elastic Net GLM,c=0.5; l1_ratio=0.5,5,0.6468459510557152,0.22615306504176033,0.6407407407407407,0.6861623808007382,0.055014915376015563,0.02381949827873286,0.05474720555220177,0.06936651218610938
train_validation_to_test,glm_elastic_net,Elastic Net GLM,c=0.5; l1_ratio=0.1,5,0.6469502770269818,0.2261587470909467,0.6351851851851852,0.686998837796548,0.05610837271968417,0.024186928874609444,0.05543196128553986,0.07023388193165614
train_validation_to_test,glm_elastic_net,Elastic Net GLM,c=0.5; l1_ratio=0.75,5,0.6471464660487304,0.22631093233297844,0.6407407407407407,0.6861478888873285,0.053847093238890614,0.02337039740256186,0.05474720555220177,0.06967783390662467
train_validation_to_test,glm_elastic_net,Elastic Net GLM,c=1; l1_ratio=0.75,5,0.6476001205983891,0.2263844064745991,0.6407407407407407,0.6862979210933814,0.05609728906153403,0.02422000577413674,0.05474720555220177,0.06950285270720187
train_validation_to_test,glm_elastic_net,Elastic Net GLM,c=1; l1_ratio=0.5,5,0.64768933316942,0.22641225528286416,0.6388888888888888,0.6867785845823895,0.05629746175241411,0.024268428829730303,0.05138680342782078,0.06959986103968635
train_validation_to_test,glm_elastic_net,Elastic Net GLM,c=1; l1_ratio=0.25,5,0.6478461984609438,0.22646791153183257,0.6370370370370371,0.6864428489831135,0.05646327939451029,0.02429821576495943,0.054117182208157234,0.06962705249488553
train_validation_to_test,glm_elastic_net,Elastic Net GLM,c=1; l1_ratio=0.1,5,0.6479707236211283,0.22651422612559585,0.6370370370370371,0.6866516380737664,0.056564805640587856,0.02431588257554977,0.054117182208157234,0.06926005558765108
train_validation_to_test,glm_lasso,Lasso GLM,c=0.1,5,0.6432949013031,0.22554034864861428,0.6444444444444444,0.6861700264450741,0.034080163337327586,0.014695825724010812,0.054809809581291655,0.057737458254158554
train_validation_to_test,glm_lasso,Lasso GLM,c=0.05,5,0.6464395620944438,0.22747501276101517,0.6222222222222221,0.6843490923408048,0.02062426819636103,0.008446857634602218,0.027715980642769943,0.05784441540687
train_validation_to_test,glm_lasso,Lasso GLM,c=0.25,5,0.6467861604104014,0.22644808543752562,0.6425925925925926,0.6848475634462926,0.0461764484658252,0.02010569522409156,0.05755655654785205,0.06351071990007696
train_validation_to_test,glm_lasso,Lasso GLM,c=0.5,5,0.6472878719148872,0.22639682208615386,0.6425925925925926,0.6862092484091532,0.05259113068782252,0.022855711880059464,0.05902732389077492,0.06837395871827548
train_validation_to_test,glm_lasso,Lasso GLM,c=1,5,0.6477590927468225,0.22646507143970465,0.6407407407407407,0.6862913859159269,0.05551885107709652,0.02400247819996183,0.05474720555220177,0.06961124707739118
train_validation_to_test,glm_lasso,Lasso GLM,c=0.01,5,0.6874961519597786,0.24717677952708672,0.5555555555555556,0.5,0.006326343634843956,0.0031511327980045076,0.03042903097250923,0.0
train_validation_to_test,glm_vanilla,Vanilla GLM,{},5,0.6492066806755818,0.22695700798776125,0.6351851851851852,0.685748255562016,0.056841904392208334,0.024354940837146916,0.05543196128553986,0.0695643457544538
