phase,model_name,display_name,params,folds_used,mean_log_loss,mean_brier,mean_accuracy,mean_auc,std_log_loss,std_brier,std_accuracy,std_auc
train_to_validation,glm_elastic_net,Elastic Net GLM,c=0.25; l1_ratio=0.75,5,0.6175594975818579,0.20762280664565452,0.6956521739130433,0.7653737373737374,0.07762657087845935,0.025658399274156956,0.03074377309506726,0.04819600002312305
train_to_validation,glm_elastic_net,Elastic Net GLM,c=0.1; l1_ratio=0.1,5,0.6200185420580104,0.2062133813587824,0.717391304347826,0.7665699855699855,0.08794633088361216,0.028662378644786764,0.054996133220319654,0.054073612847326306
train_to_validation,glm_elastic_net,Elastic Net GLM,c=0.25; l1_ratio=0.5,5,0.6242671550757607,0.20801496393715585,0.7130434782608696,0.7642525252525253,0.09102524566323236,0.02873063269112511,0.03984848430396385,0.05099476545726887
train_to_validation,glm_elastic_net,Elastic Net GLM,c=0.25; l1_ratio=0.25,5,0.6334064158653634,0.20784010273592185,0.7217391304347827,0.7646457431457432,0.10514570226596873,0.03166535492793441,0.05032972566430535,0.05694873534490087
train_to_validation,glm_elastic_net,Elastic Net GLM,c=0.5; l1_ratio=0.75,5,0.6370851976515048,0.20917589242098233,0.7217391304347827,0.7623174603174604,0.10897737804518798,0.031928616676735466,0.0421537378905768,0.053889679481343024
train_to_validation,glm_elastic_net,Elastic Net GLM,c=0.25; l1_ratio=0.1,5,0.643130388443064,0.2083144501473509,0.7217391304347827,0.763463924963925,0.1160833342198933,0.03364881651362241,0.04433930011819816,0.06047764380667348
train_to_validation,glm_elastic_net,Elastic Net GLM,c=0.5; l1_ratio=0.5,5,0.645766403749234,0.20966683426052768,0.7304347826086957,0.7638520923520924,0.11825032123413685,0.03363758578722422,0.046827520062039184,0.05559704492634683
train_to_validation,glm_elastic_net,Elastic Net GLM,c=0.5; l1_ratio=0.25,5,0.6569026857401175,0.21040925468548335,0.726086956521739,0.7619098124098124,0.1293850653760319,0.03557266348977121,0.04476360930863915,0.06089707426675105
train_to_validation,glm_elastic_net,Elastic Net GLM,c=0.5; l1_ratio=0.1,5,0.6672320498474063,0.2117939971026294,0.7173913043478259,0.7602611832611832,0.13746830650693,0.03707998765297007,0.036376522892785895,0.062239953880577736
train_to_validation,glm_elastic_net,Elastic Net GLM,c=1; l1_ratio=0.75,5,0.6685185508326352,0.21391290184883233,0.726086956521739,0.7618354978354978,0.13750244869058162,0.036123967435597135,0.04476360930863915,0.05842135677777626
train_to_validation,glm_elastic_net,Elastic Net GLM,c=1; l1_ratio=0.5,5,0.678098853236577,0.2144845607916545,0.7173913043478262,0.7602409812409813,0.14541667617401616,0.03733218029958769,0.04560038470305008,0.060402957600317636
train_to_validation,glm_elastic_net,Elastic Net GLM,c=1; l1_ratio=0.25,5,0.6906495312426819,0.2162826094061673,0.708695652173913,0.7586334776334777,0.1523068924870846,0.038345215449158795,0.04880422678400792,0.061402678272954245
train_to_validation,glm_elastic_net,Elastic Net GLM,c=1; l1_ratio=0.1,5,0.7014730130614903,0.21790995345687048,0.7000000000000001,0.7567604617604617,0.15876414365358263,0.039515394917543335,0.050329725664305325,0.06256612642630227
train_to_validation,glm_lasso,Lasso GLM,c=0.1,5,0.5932020500399052,0.2028373390475345,0.7043478260869567,0.7710836940836941,0.024708467687047576,0.012128474364378196,0.037903469074266734,0.0577737930156865
train_to_validation,glm_lasso,Lasso GLM,c=0.25,5,0.6088970808722166,0.20581421600437294,0.6869565217391305,0.7672878787878787,0.06365139224057595,0.022269237853047585,0.022169650059099048,0.04757800060888296
train_to_validation,glm_lasso,Lasso GLM,c=0.05,5,0.6162608451778063,0.21337491401966563,0.673913043478261,0.771393217893218,0.01893960693149056,0.00921574671308761,0.03888813873912675,0.07826350764696748
train_to_validation,glm_lasso,Lasso GLM,c=0.5,5,0.6317337383757111,0.20939219757539904,0.7130434782608696,0.7623607503607503,0.10033580440301708,0.030262670875295723,0.03984848430396385,0.05293038818084064
train_to_validation,glm_lasso,Lasso GLM,c=1,5,0.6623250535532111,0.2128519404670027,0.726086956521739,0.7607582972582971,0.13325244296332647,0.03541236145921324,0.05430433042085565,0.05821760924868028
train_to_validation,glm_lasso,Lasso GLM,c=0.01,5,0.6892142871156987,0.24803555766925064,0.5478260869565219,0.5,0.003748696300598013,0.0018723266594009038,0.03194986621021539,0.0
train_to_validation,glm_vanilla,Vanilla GLM,{},5,5.285935091737412,0.3826079304357825,0.617391304347826,0.6130959595959596,0.5570424563521988,0.04031999977503779,0.04032008041519871,0.05167948616727801
train_to_validation,glmm_logit,GLMM Logit,feature_cap=10,5,0.8953840247210341,0.3144412983739341,0.5391304347826087,0.5301168831168831,0.1673560038949606,0.05918700960619858,0.07945942122824813,0.12591039983631924
train_to_validation,glmm_logit,GLMM Logit,feature_cap=14,5,0.9087894435114547,0.3193649257262235,0.4913043478260869,0.5107481962481962,0.1059235867202067,0.041526088854502215,0.06956521739130438,0.09561285194027502
train_to_validation,glmm_logit,GLMM Logit,feature_cap=6,5,0.9463110788163954,0.3353048777253762,0.4695652173913043,0.47397763347763344,0.042437310373853225,0.02132374746345461,0.046827520062039156,0.06504221673108158
train_to_validation,dglm_margin,DGLM Margin,feature_cap=6; iterations=1,5,0.6055069288262365,0.20692975692722895,0.6869565217391302,0.7564112554112554,0.08381938762964124,0.035470772221374694,0.08087424016407946,0.09618713016456609
train_to_validation,dglm_margin,DGLM Margin,feature_cap=6; iterations=2,5,0.6118236658893604,0.2084562173855833,0.6869565217391302,0.7598492063492064,0.09845643256918139,0.03965266452732213,0.07480282840906634,0.09798208365467242
train_to_validation,dglm_margin,DGLM Margin,feature_cap=10; iterations=1,5,0.6423809355803926,0.20982027065495448,0.7217391304347827,0.7507900432900433,0.11887600161223093,0.037330452595990764,0.08408295480788572,0.08845427543426264
train_to_validation,dglm_margin,DGLM Margin,feature_cap=14; iterations=1,5,0.6466281705525228,0.21101241043920455,0.6869565217391304,0.7396139971139971,0.10145734949213892,0.032228824125265884,0.06240304388872749,0.08229271496408541
train_to_validation,dglm_margin,DGLM Margin,feature_cap=10; iterations=2,5,0.6473125466993344,0.21027736142877657,0.7043478260869566,0.7496139971139971,0.12859567438847821,0.04069614822030477,0.09182048731279513,0.0907180629986434
train_to_validation,dglm_margin,DGLM Margin,feature_cap=14; iterations=2,5,0.6537397270710269,0.213216816383952,0.691304347826087,0.7376096681096681,0.10281695694679364,0.03541187479041016,0.058976782461958845,0.07928317141613103
train_to_validation,gam_spline,GAM Spline,c=0.25; feature_cap=3; n_knots=4,5,0.6240564590946105,0.21141703558199695,0.6869565217391305,0.7430079365079366,0.052500016078454184,0.022367512662126353,0.04682752006203917,0.06997114697932358
train_to_validation,gam_spline,GAM Spline,c=0.5; feature_cap=3; n_knots=4,5,0.6329321466252242,0.2127983774419354,0.6869565217391306,0.7426471861471862,0.05816788211286826,0.023904724638488566,0.05253498249388944,0.07092562059899615
train_to_validation,gam_spline,GAM Spline,c=0.25; feature_cap=3; n_knots=5,5,0.6381793142752116,0.21387565149489057,0.6869565217391305,0.7337655122655123,0.04039239383540519,0.01707719176419865,0.035321906107112847,0.05043086472759072
train_to_validation,gam_spline,GAM Spline,c=1; feature_cap=3; n_knots=4,5,0.6419059329210651,0.21407385213896507,0.7043478260869567,0.7411096681096682,0.06305271384769945,0.024862838755361064,0.05601782055097882,0.07123959385480136
train_to_validation,gam_spline,GAM Spline,c=0.5; feature_cap=3; n_knots=5,5,0.6564378856357072,0.2156613513045078,0.7,0.7310577200577202,0.05081607116062487,0.017721065901702058,0.031949866210215346,0.04960723564118524
train_to_validation,gam_spline,GAM Spline,c=1; feature_cap=3; n_knots=5,5,0.6788040010686556,0.21710862313875623,0.691304347826087,0.7271414141414141,0.07220829229732102,0.018215705328967394,0.02535196476019694,0.047485386915988206
